id,manufacturer,name,certification_id,assurance_level,certification_date,archived_date,remark
230,湖南国科微电子股份有限公司,"固态硬盘控制器 GK2302 F3C1P101",CNITSEC2019PRD0934,EAL3,2019/11/6,2022/11/5,NULL
231,华为技术有限公司,"Huawei GaussDB 100 V300R001",CNITSEC2019PRD0935,EAL2+,2019/11/5,2022/11/4,NULL
232,北京神州绿盟科技有限公司,"绿盟远程安全评估系统 NX3 V6.0",CNITSEC2019PRD0936,EAL3+,2019/11/12,2022/11/11,NULL
233,深圳市福洽科技有限公司,福洽U-Mail邮件服务器软件V9.8,CNITSEC2019PRD0937,EAL3+,2019/11/14,2022/11/13,NULL
234,无锡宏创盛安科技有限公司,宏创盛安防火墙（千兆）/V1.0,CNITSEC2019PRD0938,EAL3+,2019/11/14,2022/11/13,NULL
235,无锡宏创盛安科技有限公司,宏创盛安隔离网闸/V1.0,CNITSEC2019PRD0939,EAL3+,2019/11/14,2022/11/13,NULL
236,无锡宏创盛安科技有限公司,宏创盛安单向光闸/V1.0,CNITSEC2019PRD0940,EAL3+,2019/11/14,2022/11/13,NULL
237,网神信息技术（北京）股份有限公司,奇安信网神终端安全管理系统V8.0,CNITSEC2019PRD0941,EAL2,2019/11/14,2022/11/13,NULL
238,奇安信科技集团股份有限公司,奇安信终端安全管理系统V8.0,CNITSEC2019PRD0942,EAL2,2019/11/14,2022/11/13,NULL
239,恒宝股份有限公司,"UranuSafe Ex-Bkey V5.0",CNITSEC2019PRD0901,EAL4+,2019/6/12,2022/6/11,NULL
240,北京宏图佳都通信设备有限公司,"IPv4/IPv6 协议转换平台V1.3.1",CNITSEC2019PRD0902,EAL1,2019/6/12,2022/6/11,NULL
241,网神信息技术（北京）股份有限公司,"奇安信网神网络安全审计系统（千兆）NSA V7.0",CNITSEC2019PRD0903,EAL3+,2019/6/24,2022/6/23,NULL
242,网神信息技术（北京）股份有限公司,"奇安信网神网络安全审计系统（万兆）NSA V7.0",CNITSEC2019PRD0904,EAL3+,2019/6/24,2022/6/23,NULL
243,北京网康科技有限公司,"网康互联网控制网关（千兆）NS-ICG V8.0",CNITSEC2019PRD0905,EAL3+,2019/6/24,2022/6/23,NULL
244,北京网康科技有限公司,"网康互联网控制网关（万兆）NS-ICG V8.0",CNITSEC2019PRD0906,EAL3+,2019/6/24,2022/6/23,NULL
245,网神信息技术（北京）股份有限公司,"奇安信网神上网行为管理与审计系统（千兆）NBM V7.0",CNITSEC2019PRD0907,EAL3+,2019/6/24,2022/6/23,NULL
246,杭州迪普科技股份有限公司,"迪普入侵防御系统（千兆）Dptech IPS2000 V1.0",CNITSEC2019PRD0895,EAL3+,2019/4/16,2022/4/15,NULL
247,杭州迪普科技股份有限公司,"迪普入侵防御系统（万兆）Dptech IPS2000 V1.0",CNITSEC2019PRD0896,EAL3+,2019/4/16,2022/4/15,NULL
248,国民技术股份有限公司,"智能密码钥匙芯片 N32S032",CNITSEC2019PRD0897,EAL4+,2019/4/24,2022/4/23,NULL
249,北京神州绿盟科技有限公司,绿盟WEB应用防护系统（千兆）V6.0,CNITSEC2019PRD0898,EAL3+,2019/4/24,2022/4/23,NULL
250,北京神州绿盟科技有限公司,绿盟WEB应用防护系统（万兆）V6.0,CNITSEC2019PRD0899,EAL3+,2019/4/24,2022/4/23,NULL
251,北京神州慧安科技有限公司,工控信息安全综合管理系统-工业防火墙V2.0,CNITSEC2019PRD0900,EAL3,2019/5/29,2022/5/28,NULL
252,网神信息技术（北京）股份有限公司,"奇安信网神上网行为管理与审计系统（万兆）NBM V7.0",CNITSEC2019PRD0908,EAL3+,2019/6/24,2022/6/23,NULL
253,国民技术股份有限公司,智能密码钥匙芯片Z32HUB,CNITSEC2019PRD0909,EAL4+,2019/7/12,2022/7/11,NULL
254,北京神州绿盟科技有限公司,绿盟数据库审计系统（千兆）V5.6,CNITSEC2019PRD0910,EAL3+,2019/7/12,2022/7/11,NULL
255,北京神州绿盟科技有限公司,绿盟企业安全平台V3.0,CNITSEC2019PRD0911,EAL3+,2019/7/12,2022/7/11,NULL
256,网神信息技术（北京）股份有限公司,奇安信网神安全网关系统NSG(千兆）/V4.0           ,CNITSEC2019PRD0912,EAL3+,2019/7/30,2022/7/29,NULL
257,网神信息技术（北京）股份有限公司,奇安信网神安全网关系统NSG(万兆）/V4.0  ,CNITSEC2019PRD0913,EAL3+,2019/7/30,2022/7/29,NULL
258,网神信息技术（北京）股份有限公司,"网神SecGate 3600 安全网关NSG(千兆）/V3.6.6.0",CNITSEC2019PRD0914,EAL3+,2019/7/30,2022/7/29,NULL
259,网神信息技术（北京）股份有限公司,"网神SecGate 3600 安全网关NSG(万兆）/V3.6.6.0",CNITSEC2019PRD0915,EAL3+,2019/7/30,2022/7/29,NULL
260,深信服科技股份有限公司,"深信服VPN网关 VPN-1000 V7.0",CNITSEC2019PRD0916,EAL3+,2019/7/30,2022/7/29,NULL
261,上海金电网安科技有限公司,"金电网安安全隔离与信息交换系统FerryWay V2.0",CNITSEC2019PRD0918,EAL3+,2019/8/13,2022/8/12,NULL
262,深圳市海思半导体有限公司,直播卫星DCAS芯片Hi3716DV110,CNITSEC2019PRD0919,EAL3,2019/8/13,2022/8/12,NULL
263,南京南瑞信息通信科技有限公司,主机数据采集及汇总模块V1.0.0,CNITSEC2019PRD0920,EAL1,2019/8/13,2022/8/12,NULL
264,福建星瑞格软件有限公司,星瑞格数据库安全审计系统V3.2,CNITSEC2019PRD0921,EAL3+,2019/8/13,2022/8/12,NULL
265,深圳竹云科技有限公司,"竹云身份管理与访问控制平台软件 V6.0",CNITSEC2019PRD0922,EAL3,2019/8/26,2022/8/25,NULL
266,上海高清数字科技产业有限公司,"直播卫星 DCAS 芯片 HD7610",CNITSEC2019PRD0923,EAL3,2019/8/26,2022/8/25,NULL
267,杭州国芯科技股份有限公司,直播卫星DCAS芯片GX3215,CNITSEC2019PRD0924,EAL3,2019/8/26,2022/8/25,NULL
268,杭州云赢网络科技有限公司,投资赢家终端软件V5.5,CNITSEC2018PRD0864,EAL2,2018/12/4,2021/12/3,NULL
269,北京长亭科技有限公司,长亭雷池Web应用防火墙SL-C10/W10(千兆)V1.0,CNITSEC2018PRD0865,EAL3+,2018/12/4,2021/12/3,NULL
270,天地融科技股份有限公司,"OnKey193D 可穿戴型蓝牙USBKey V3.6.16.2",CNITSEC2018PRD0866,EAL3+,2018/12/4,2021/12/3,NULL
271,上海爱信诺航芯电子科技有限公司,"智能密码芯片 ACL16",CNITSEC2018PRD0867,EAL5+,2018/12/26,2021/12/25,NULL
272,蓝盾信息安全技术股份有限公司,"蓝盾Web应用防护系统（百兆）BD-WAF V1.0",CNITSEC2018PRD0868,EAL3+,2018/12/26,2021/12/25,NULL
273,蓝盾信息安全技术有限公司,"蓝盾Web应用防护系统（百兆）BD-WAF V1.0",CNITSEC2018PRD0869,EAL3+,2018/12/26,2021/12/25,NULL
274,蓝盾信息安全技术股份有限公司,"蓝盾Web应用防护系统（万兆）BD-WAF V1.0",CNITSEC2018PRD0870,EAL3+,2018/12/26,2021/12/25,NULL
275,蓝盾信息安全技术有限公司,"蓝盾Web应用防护系统（万兆）BD-WAF V1.0",CNITSEC2018PRD0871,EAL3+,2018/12/26,2021/12/25,NULL
276,蓝盾信息安全技术股份有限公司,"蓝盾Web应用防护系统（千兆）BD-WAF V1.0",CNITSEC2018PRD0872,EAL3+,2018/12/26,2021/12/25,NULL
277,蓝盾信息安全技术有限公司,"蓝盾Web应用防护系统（千兆）BD-WAF V1.0",CNITSEC2018PRD0873,EAL3+,2018/12/26,2021/12/25,NULL
278,蓝盾信息安全技术股份有限公司,蓝盾第二代防火墙BD-NGFW（千兆）V2.0,CNITSEC2018PRD0874,EAL3+,2018/12/26,2021/12/25,NULL
279,蓝盾信息安全技术有限公司,蓝盾第二代防火墙BD-NGFW（千兆）V2.0,CNITSEC2018PRD0875,EAL3+,2018/12/26,2021/12/25,NULL
280,蓝盾信息安全技术股份有限公司,蓝盾第二代防火墙BD-NGFW（万兆）V2.0,CNITSEC2018PRD0876,EAL3+,2018/12/26,2021/12/25,NULL
281,蓝盾信息安全技术有限公司,蓝盾第二代防火墙BD-NGFW（万兆）V2.0,CNITSEC2018PRD0877,EAL3+,2018/12/26,2021/12/25,NULL
282,成都科来软件有限公司,"科来网络回溯分析系统 V6.0",CNITSEC2019PRD0878,EAL1,2019/1/23,2022/1/22,NULL
283,深信服科技股份有限公司,"深信服防火墙AF-2000 V8.0(万兆）",CNITSEC2019PRD0879,EAL3+,2019/1/23,2022/1/22,NULL
284,深信服科技股份有限公司,"深信服上网行为管理系统AC-1000 V12.0",CNITSEC2019PRD0880,EAL3+,2019/1/23,2022/1/22,NULL
285,北京启明星辰信息安全技术有限公司,"天清Web 应用安全网关 V7.0(百兆)",CNITSEC2019PRD0881,EAL3+,2019/1/23,2022/1/22,NULL
286,北京启明星辰信息安全技术有限公司,"天清Web 应用安全网关 V7.0(千兆)",CNITSEC2019PRD0882,EAL3+,2019/1/23,2022/1/22,NULL
287,北京启明星辰信息安全技术有限公司,"天清Web 应用安全网关 V7.0(万兆)",CNITSEC2019PRD0883,EAL3+,2019/1/23,2022/1/22,NULL
288,北京网御星云信息技术有限公司,"网御 Web 应用安全防护系统V3.0（百兆）",CNITSEC2019PRD0884,EAL3+,2019/1/23,2022/1/22,NULL
289,北京网御星云信息技术有限公司,"网御 Web 应用安全防护系统V3.0（千兆）",CNITSEC2019PRD0885,EAL3+,2019/1/23,2022/1/22,NULL
290,北京网御星云信息技术有限公司,"网御 Web 应用安全防护系统V3.0（万兆）",CNITSEC2019PRD0886,EAL3+,2019/1/23,2022/1/22,NULL
291,杭州迪普科技股份有限公司,"迪普入侵检测系统（千兆）DPtechIDS2000 V1.0",CNITSEC2019PRD0887,EAL3+,2019/1/23,2022/1/22,NULL
292,杭州迪普科技股份有限公司,"迪普入侵检测系统（万兆）DPtechIDS2000 V1.0",CNITSEC2019PRD0888,EAL3+,2019/1/23,2022/1/22,NULL
293,联想（北京）有限公司,联想企业级大数据分析平台V3.4,CNITSEC2019PRD0889,EAL3,2019/1/23,2022/1/22,NULL
294,北京指掌易科技有限公司,移动终端应用程序安全管理软件V2.0,CNITSEC2019PRD0890,EAL2,2019/1/23,2022/1/22,NULL
295,北京神州绿盟科技有限公司,绿盟工控漏洞扫描系统V6.0,CNITSEC2019PRD0891,EAL3+,2019/1/23,2022/1/22,NULL
296,中铁信安（北京）信息安全技术有限公司,"科博安全隔离与信息单向导入系统 V2.0",CNITSEC2019PRD0892,EAL4+,2019/1/23,2022/1/22,NULL
297,北京神州绿盟科技有限公司,绿盟安全审计系统（千兆）V5.6,CNITSEC2019PRD0893,EAL3+,2019/3/2,2022/3/1,NULL
298,北京神州绿盟科技有限公司,绿盟安全审计系统（万兆）V5.6,CNITSEC2019PRD0894,EAL3+,2019/3/2,2022/3/1,NULL
299,飞天诚信科技股份有限公司,"挑战应答型动态令牌 OTP c300 V1.1.0",CNITSEC2018PRD0834,EAL3+,2018/8/14,2021/8/13,NULL
300,北京升鑫网络科技有限公司,"青藤主机自适应安全平台 V3.0",CNITSEC2018PRD0835,EAL3+,2018/8/21,2021/8/20,NULL
301,蓝盾信息安全技术股份有限公司,"蓝盾安全扫描系统BD-SCANNER-5000 V2.0",CNITSEC2018PRD0836,EAL3,2018/8/21,2021/8/20,NULL
302,蓝盾信息安全技术有限公司,"蓝盾安全扫描系统BD-SCANNER-5000 V2.0",CNITSEC2018PRD0837,EAL3+,2018/8/21,2021/8/20,NULL
303,北京天融信网络安全技术有限公司,"天融信终端威胁防御系统 V1.0",CNITSEC2018PRD0838,EAL3+,2018/8/21,2021/8/20,NULL
304,北京天融信科技有限公司,"天融信终端威胁防御系统 V1.0",CNITSEC2018PRD0839,EAL3+,2018/8/21,2021/8/20,NULL
305,北京神州绿盟科技有限公司,绿盟工控安全审计系统V6.0,CNITSEC2018PRD0840,EAL3+,2018/8/23,2018/8/22,NULL
306,用友网络科技股份有限公司,"用友云平台iuap V3.1",CNITSEC2018PRD0841,EAL3+,2018/9/12,2021/9/11,NULL
307,北京星网锐捷网络技术有限公司,"微哨移动服务平台 V7.0",CNITSEC2018PRD0842,EAL3+,2018/9/12,2021/9/11,NULL
308,北京天融信科技有限公司,天融信防火墙系统NGFW4000-UF（千兆）V3,CNITSEC2018PRD0843,EAL3+,2018/9/12,2021/9/11,NULL
309,北京神州绿盟科技有限公司,绿盟网络入侵检测系统（千兆）V5.6,CNITSEC2018PRD0844,EAL3+,2018/9/12,2021/9/11,NULL
310,北京神州绿盟科技有限公司,绿盟网络入侵检测系统（万兆）V5.6,CNITSEC2018PRD0845,EAL3+,2018/9/12,2021/9/11,NULL
311,北京神州绿盟科技有限公司,绿盟网络入侵防护系统（千兆）V5.6,CNITSEC2018PRD0846,EAL3+,2018/9/12,2021/9/11,NULL
312,北京神州绿盟科技有限公司,绿盟网络入侵防护系统（万兆）V5.6,CNITSEC2018PRD0847,EAL3+,2018/9/12,2021/9/11,NULL
313,网易（杭州）网络有限公司,网易企业级安全电子邮件系统V2.0,CNITSEC2018PRD0848,EAL3+,2018/9/12,2021/9/11,NULL
314,江苏金陵科技集团有限公司,统一安全网关（千兆）V3.0,CNITSEC2018PRD0849,EAL3+,2018/10/10,2021/10/9,NULL
315,江苏金陵科技集团有限公司,统一安全网关（万兆）V3.0,CNITSEC2018PRD0850,EAL3+,2018/10/10,2021/10/9,NULL
316,江苏金陵科技集团有限公司,"专用隔离摆渡设备 V3.0",CNITSEC2018PRD0851,EAL3+,2018/10/10,2021/10/9,NULL
317,江苏金陵科技集团有限公司,终端监管系统V3,CNITSEC2018PRD0852,EAL3+,2018/10/10,2021/10/9,NULL
318,北京宏思电子技术有限责任公司,芯片HSC32T1,CNITSEC2018PRD0853,EAL2,2018/10/10,2021/10/9,NULL
319,北京天融信网络安全技术有限公司,天融信防火墙系统NGFW4000-UF(千兆)V3,CNITSEC2018PRD0854,EAL4+,2018/10/15,2021/10/14,NULL
320,北京天融信网络安全技术有限公司,天融信防火墙系统NGFW4000-UF(万兆)V3,CNITSEC2018PRD0855,EAL4+,2018/10/15,2021/10/14,NULL
321,北京芯盾时代科技有限公司,"移动多维联合认证客户端组件 V1.5",CNITSEC2018PRD0856,EAL3,2018/10/30,2021/10/29,NULL
